Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,230.0,232.5,229.35000610351562,230.8000030517578,220.3631591796875,538938
2014-01-02,229.5,235.9499969482422,225.10000610351562,226.35000610351562,216.1143798828125,1570396
2014-01-03,226.0,228.75,224.0,227.39999389648438,217.11691284179688,818984
2014-01-06,228.0,230.3000030517578,225.5500030517578,227.8000030517578,217.4988250732422,497192
2014-01-07,230.0,230.89999389648438,224.8000030517578,226.0500030517578,215.8279266357422,713955
2014-01-08,226.89999389648438,226.9499969482422,222.10000610351562,222.75,212.6772003173828,878308
2014-01-09,225.14999389648438,227.4499969482422,221.39999389648438,223.85000610351562,213.72744750976562,1126716
2014-01-10,224.0,227.25,219.0,220.25,210.29025268554688,983757
2014-01-13,221.0,223.39999389648438,214.10000610351562,221.10000610351562,211.10179138183594,1253786
2014-01-14,221.25,222.39999389648438,220.0,221.0,211.0063018798828,364394
2014-01-15,221.14999389648438,222.25,216.14999389648438,218.0500030517578,208.18971252441406,1060362
2014-01-16,218.0500030517578,219.6999969482422,216.64999389648438,218.1999969482422,208.3329315185547,809129
2014-01-17,216.6999969482422,220.75,216.5500030517578,217.0500030517578,207.23495483398438,645915
2014-01-20,216.10000610351562,217.9499969482422,215.0,216.5,206.7097930908203,392820
2014-01-21,217.0,220.3000030517578,216.10000610351562,217.8000030517578,207.95101928710938,875408
2014-01-22,217.1999969482422,219.25,216.25,217.35000610351562,207.52137756347656,656092
2014-01-23,216.75,227.39999389648438,216.1999969482422,225.35000610351562,215.1596221923828,2570554
2014-01-24,226.39999389648438,227.89999389648438,218.0,218.6999969482422,208.81031799316406,2042034
2014-01-27,217.0,218.0,212.35000610351562,215.85000610351562,206.08921813964844,830741
2014-01-28,216.5,218.60000610351562,214.9499969482422,217.0,207.18719482421875,440878
2014-01-29,218.39999389648438,219.0,212.0,214.64999389648438,204.9434356689453,1075952
2014-01-30,210.0,224.39999389648438,202.4499969482422,222.8000030517578,212.72491455078125,5930481
2014-01-31,222.8000030517578,223.5,216.64999389648438,221.5500030517578,211.53146362304688,1223691
2014-02-03,220.14999389648438,227.5,218.64999389648438,219.9499969482422,210.00381469726562,1428280
2014-02-04,218.6999969482422,225.89999389648438,217.10000610351562,221.75,211.72238159179688,1093372
2014-02-05,221.1999969482422,224.0,219.0,220.89999389648438,210.9108123779297,545189
2014-02-06,221.89999389648438,226.1999969482422,219.35000610351562,225.5500030517578,215.35057067871094,977396
2014-02-07,226.0500030517578,228.60000610351562,223.14999389648438,225.6999969482422,215.49375915527344,1025574
2014-02-10,225.0,233.75,223.60000610351562,230.9499969482422,220.50637817382812,1757160
2014-02-11,231.25,235.64999389648438,230.10000610351562,232.3000030517578,221.79530334472656,1510573
2014-02-12,233.0,233.8000030517578,228.60000610351562,230.3000030517578,219.88577270507812,714283
2014-02-13,230.0,232.0,226.60000610351562,229.35000610351562,218.9787139892578,755689
2014-02-14,230.0,232.60000610351562,226.64999389648438,231.5500030517578,221.07923889160156,723069
2014-02-17,233.64999389648438,236.3000030517578,225.14999389648438,228.9499969482422,218.5968017578125,2328888
2014-02-18,231.0,231.0,225.9499969482422,228.64999389648438,218.31036376953125,609396
2014-02-19,228.89999389648438,233.89999389648438,228.1999969482422,232.60000610351562,222.08175659179688,1306199
2014-02-20,233.0,237.8000030517578,231.10000610351562,234.14999389648438,223.56166076660156,1303544
2014-02-21,235.1999969482422,236.8000030517578,232.8000030517578,234.0500030517578,223.4661865234375,691017
2014-02-24,234.6999969482422,237.5,231.5,235.6999969482422,225.04156494140625,729670
2014-02-25,237.35000610351562,244.3000030517578,236.5,243.1999969482422,232.20240783691406,2388002
2014-02-26,244.5,247.3000030517578,242.5,245.60000610351562,234.49392700195312,1495138
2014-02-28,246.10000610351562,246.89999389648438,240.0500030517578,242.5,231.5340576171875,716553
2014-03-03,242.5,251.5,239.5,249.25,237.97885131835938,2029854
2014-03-04,250.5,258.3999938964844,250.3000030517578,254.8000030517578,243.2778778076172,2544333
2014-03-05,252.5500030517578,252.85000610351562,244.0,245.64999389648438,234.54161071777344,1424629
2014-03-06,245.60000610351562,250.60000610351562,243.14999389648438,246.8000030517578,235.63963317871094,1075669
2014-03-07,249.60000610351562,256.3999938964844,246.0,255.0,243.46881103515625,1893634
2014-03-10,254.0,258.5,249.3000030517578,250.5500030517578,239.22003173828125,1527237
2014-03-11,252.25,254.5,247.0,248.75,237.50143432617188,1189688
2014-03-12,248.5,257.0,248.39999389648438,252.25,240.8431854248047,1350784
2014-03-13,254.0,258.5,248.39999389648438,251.64999389648438,240.27027893066406,1672077
2014-03-14,251.75,254.35000610351562,248.5,253.14999389648438,241.70248413085938,653400
2014-03-18,254.9499969482422,257.0,253.14999389648438,255.35000610351562,243.80300903320312,1294867
2014-03-19,256.0,257.25,251.5500030517578,254.85000610351562,243.32562255859375,829853
2014-03-20,257.0,262.45001220703125,252.0,253.39999389648438,241.94117736816406,2161044
2014-03-21,256.3999938964844,257.3999938964844,253.39999389648438,255.0,243.46881103515625,948531
2014-03-24,254.3000030517578,258.5,251.14999389648438,252.89999389648438,241.4637908935547,637996
2014-03-25,253.0500030517578,257.29998779296875,253.0500030517578,255.39999389648438,243.8507080078125,654922
2014-03-26,256.0,256.8999938964844,248.1999969482422,248.75,237.50143432617188,658823
2014-03-27,249.1999969482422,254.64999389648438,246.10000610351562,253.8000030517578,242.32308959960938,1316243
2014-03-28,254.8000030517578,256.1000061035156,250.39999389648438,253.14999389648438,241.70248413085938,674424
2014-03-31,255.0,268.3500061035156,254.10000610351562,262.70001220703125,250.8206024169922,2092440
2014-04-01,266.45001220703125,268.0,260.6000061035156,265.1499938964844,253.15980529785156,986673
2014-04-02,266.45001220703125,267.0,263.0,265.3500061035156,253.35081481933594,357890
2014-04-03,266.0,270.8500061035156,263.0,268.0,255.8809051513672,1540496
2014-04-04,270.1000061035156,274.29998779296875,266.0,269.79998779296875,257.5995178222656,961371
2014-04-07,269.0,269.0,260.1000061035156,262.75,250.86837768554688,856375
2014-04-09,263.1000061035156,265.8999938964844,261.8500061035156,264.25,252.300537109375,832258
2014-04-10,263.20001220703125,267.8999938964844,262.20001220703125,262.95001220703125,251.05935668945312,638846
2014-04-11,262.0,266.3999938964844,261.5,262.75,250.86837768554688,470768
2014-04-15,260.3500061035156,265.29998779296875,255.4499969482422,257.3999938964844,245.76025390625,667585
2014-04-16,257.0,262.0,254.60000610351562,255.64999389648438,244.0894317626953,580798
2014-04-17,256.0,259.0,255.3000030517578,257.20001220703125,245.5693359375,426231
2014-04-21,255.0,262.70001220703125,254.0500030517578,259.45001220703125,247.71762084960938,785424
2014-04-22,259.3500061035156,264.75,258.1000061035156,261.25,249.43618774414062,931899
2014-04-23,262.0,266.5,251.5,255.0,243.46881103515625,3942894
2014-04-24,255.0,255.0,255.0,255.0,243.46881103515625,0
2014-04-25,255.0,259.8500061035156,253.0,258.20001220703125,246.5241241455078,724290
2014-04-28,258.0,259.79998779296875,255.3000030517578,258.29998779296875,246.61956787109375,400140
2014-04-29,258.45001220703125,262.20001220703125,255.6999969482422,260.0,248.2427215576172,516059
2014-04-30,261.0,262.8500061035156,252.8000030517578,254.85000610351562,243.32562255859375,604717
2014-05-02,258.0,259.70001220703125,255.0,258.04998779296875,246.38088989257812,491561
2014-05-05,258.0,263.0,255.75,262.1000061035156,250.2477569580078,695564
2014-05-06,263.95001220703125,277.3999938964844,257.70001220703125,271.20001220703125,258.936279296875,3380968
2014-05-07,278.5,279.8999938964844,271.1000061035156,272.45001220703125,260.1297607421875,3860273
2014-05-08,273.25,278.79998779296875,269.70001220703125,277.45001220703125,264.9036560058594,1584633
2014-05-09,277.5,282.79998779296875,275.6499938964844,277.5,264.9513854980469,1505616
2014-05-12,278.0,287.5,274.0,285.04998779296875,272.15997314453125,1545871
2014-05-13,286.20001220703125,309.6000061035156,286.20001220703125,296.1000061035156,282.71026611328125,2241102
2014-05-14,298.0,309.3999938964844,291.29998779296875,304.70001220703125,290.92138671875,1663916
2014-05-15,307.8999938964844,320.0,306.45001220703125,317.3999938964844,303.0470886230469,3647048
2014-05-16,325.0,344.75,305.1499938964844,307.0,293.11737060546875,2831569
2014-05-19,307.1000061035156,315.0,297.6499938964844,307.29998779296875,293.40380859375,1545228
2014-05-20,311.8999938964844,322.25,307.0,314.1000061035156,299.89630126953125,2443570
2014-05-21,317.6000061035156,321.95001220703125,309.5,310.45001220703125,296.41131591796875,1064527
2014-05-22,341.45001220703125,353.1000061035156,330.1000061035156,331.3999938964844,316.41400146484375,6665571
2014-05-23,335.0,335.70001220703125,324.54998779296875,325.3500061035156,310.63763427734375,2001146
2014-05-26,327.79998779296875,328.79998779296875,313.3999938964844,321.25,306.7230224609375,1183200
2014-05-27,322.8999938964844,322.8999938964844,315.0,319.0,304.57470703125,577127
2014-05-28,321.70001220703125,325.0,313.1000061035156,315.1000061035156,300.85107421875,904132
2014-05-29,315.95001220703125,321.3999938964844,312.3999938964844,313.8500061035156,299.65765380859375,1251206
2014-05-30,315.0,316.8999938964844,308.79998779296875,310.0,295.981689453125,776871
2014-06-02,307.1000061035156,318.20001220703125,307.1000061035156,315.1499938964844,300.8988342285156,656591
2014-06-03,316.0,322.54998779296875,314.1000061035156,320.25,305.7681884765625,1463591
2014-06-04,323.45001220703125,328.3999938964844,318.04998779296875,320.20001220703125,305.72052001953125,1421190
2014-06-05,323.0,325.8999938964844,320.20001220703125,323.3500061035156,308.7279968261719,1024094
2014-06-06,325.8999938964844,328.5,316.0,327.25,312.4516906738281,1220841
2014-06-09,326.1000061035156,332.5,325.1000061035156,326.6000061035156,311.83099365234375,1552181
2014-06-10,325.29998779296875,343.0,323.0,341.3999938964844,325.9617919921875,2957655
2014-06-11,344.95001220703125,347.0,326.1000061035156,328.8999938964844,314.02703857421875,3146759
2014-06-12,328.75,332.95001220703125,323.1499938964844,328.6499938964844,313.788330078125,854622
2014-06-13,330.5,333.8999938964844,302.75,319.8999938964844,305.4340515136719,1264687
2014-06-16,318.0,326.1000061035156,312.45001220703125,322.6000061035156,308.0119323730469,1186910
2014-06-17,319.5,324.3500061035156,317.6499938964844,322.45001220703125,307.86871337890625,1189474
2014-06-18,322.8999938964844,327.8999938964844,311.8500061035156,314.3500061035156,300.1349792480469,1361754
2014-06-19,319.0,323.45001220703125,313.29998779296875,320.45001220703125,305.9591369628906,908802
2014-06-20,326.0,335.75,323.1499938964844,333.8500061035156,318.75323486328125,2824583
2014-06-23,336.8999938964844,338.79998779296875,323.8999938964844,326.04998779296875,311.305908203125,1682795
2014-06-24,324.5,339.0,324.5,337.75,322.4768371582031,1532090
2014-06-25,339.6000061035156,344.8500061035156,335.8999938964844,342.70001220703125,327.2029724121094,2113727
2014-06-26,344.3999938964844,351.5,338.0,346.79998779296875,331.1175537109375,3835909
2014-06-27,347.25,356.8500061035156,346.8500061035156,353.1499938964844,337.1804504394531,2008738
2014-06-30,354.20001220703125,360.79998779296875,350.20001220703125,353.04998779296875,337.0849609375,1515387
2014-07-01,352.8999938964844,358.8999938964844,351.0,355.79998779296875,339.7106628417969,796331
2014-07-02,358.0,361.8500061035156,353.29998779296875,359.5,343.2433166503906,1073593
2014-07-03,361.79998779296875,362.29998779296875,356.0,360.79998779296875,344.4845275878906,848205
2014-07-04,361.0,361.6499938964844,352.29998779296875,357.20001220703125,341.0473327636719,662164
2014-07-07,358.8999938964844,362.70001220703125,354.45001220703125,357.3999938964844,341.2382507324219,732610
2014-07-08,360.1000061035156,362.1000061035156,337.3999938964844,341.5,326.0572509765625,1169214
2014-07-09,336.20001220703125,350.45001220703125,335.75,347.95001220703125,332.2156066894531,1197600
2014-07-10,350.0,352.0,323.6000061035156,327.20001220703125,312.4039306640625,1909597
2014-07-11,323.8999938964844,337.70001220703125,323.25,330.3999938964844,315.459228515625,1219953
2014-07-14,327.0,327.0,318.1000061035156,322.0,307.4390869140625,988868
