Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,40.4339599609375,41.36893844604492,40.20404815673828,41.19267272949219,37.95217514038086,7564701
2014-01-02,40.46461486816406,41.19267272949219,38.8245735168457,39.13878631591797,36.05986022949219,17188171
2014-01-03,38.778587341308594,39.24607849121094,37.47574996948242,38.065860748291016,35.07134246826172,11525782
2014-01-06,37.99688720703125,39.0698127746582,37.506404876708984,38.63297653198242,35.59384536743164,10660990
2014-01-07,38.832237243652344,39.0698127746582,36.93928909301758,37.08489990234375,34.16754913330078,11002957
2014-01-08,37.18452835083008,37.383785247802734,36.372169494628906,36.80900573730469,33.913360595703125,11164732
2014-01-09,36.94695281982422,38.1195068359375,36.786014556884766,37.636688232421875,34.67593002319336,10507045
2014-01-10,37.64435577392578,37.89725875854492,36.525447845458984,36.93162536621094,34.026329040527344,5704881
2014-01-13,36.655731201171875,37.43743133544922,35.69009780883789,36.06562042236328,33.228450775146484,7177827
2014-01-14,35.57514190673828,37.705665588378906,35.44485855102539,37.43743133544922,34.492347717285156,11475891
2014-01-15,37.705665588378906,38.6099853515625,37.19219207763672,38.188480377197266,35.18431854248047,8902244
2014-01-16,38.38007354736328,38.77092742919922,37.874267578125,38.11184310913086,35.11370849609375,6186316
2014-01-17,38.26511764526367,38.27278137207031,36.494789123535156,36.763023376464844,33.870994567871094,8975739
2014-01-20,36.94695281982422,38.26511764526367,36.479461669921875,37.812957763671875,34.83833312988281,8891975
2014-01-21,38.21913528442383,38.39540100097656,37.276493072509766,37.85894012451172,34.880699157714844,5481746
2014-01-22,37.88959503173828,37.927913665771484,37.12321853637695,37.698001861572266,34.732425689697266,4602079
2014-01-23,37.399112701416016,39.65225601196289,37.09256362915039,39.445335388183594,36.3422966003418,23046789
2014-01-24,39.54496383666992,40.234703063964844,38.058197021484375,38.288108825683594,35.276100158691406,15586221
2014-01-27,37.73632049560547,37.751644134521484,36.218894958496094,36.3338508605957,33.475582122802734,8768504
2014-01-28,36.93928909301758,37.36845779418945,36.17291259765625,36.77068328857422,33.878055572509766,7477243
2014-01-29,36.93928909301758,39.39168930053711,36.93928909301758,39.00083923339844,35.932769775390625,13952648
2014-01-30,37.71332931518555,38.663631439208984,36.356842041015625,36.793678283691406,33.899234771728516,11247296
2014-01-31,36.9239616394043,37.705665588378906,35.1383056640625,36.60974884033203,33.72977828979492,20725876
2014-02-03,36.55610275268555,37.261165618896484,35.71308898925781,36.01963806152344,33.18608856201172,10780834
2014-02-04,35.67477035522461,35.69776153564453,34.571189880371094,35.45252227783203,32.66358947753906,12381675
2014-02-05,35.25326156616211,36.249549865722656,34.946712493896484,35.30691146850586,32.52942657470703,10903926
2014-02-06,35.460182189941406,36.0886116027832,34.41025161743164,34.6861457824707,31.957494735717773,11967824
2014-02-07,35.0999870300293,35.29924774169922,34.27230453491211,34.594181060791016,31.872770309448242,12557927
2014-02-10,34.333614349365234,35.05400466918945,33.812477111816406,33.9810791015625,31.307893753051758,9864044
2014-02-11,33.9810791015625,34.456233978271484,33.35265350341797,33.86612319946289,31.201982498168945,10139020
2014-02-12,34.165008544921875,34.325950622558594,33.51359176635742,33.72051239013672,31.067827224731445,16561644
2014-02-13,33.904441833496094,34.157344818115234,33.184051513671875,33.37564468383789,30.750089645385742,14370472
2014-02-14,33.12274169921875,33.59789276123047,32.20309066772461,32.98479080200195,30.38997459411621,8812757
2014-02-17,32.81618881225586,33.935096740722656,32.66291427612305,33.74350357055664,31.08901023864746,9081862
2014-02-18,33.75883102416992,35.40653610229492,33.75883102416992,34.90839385986328,32.16225814819336,21739557
2014-02-19,35.391212463378906,37.55238723754883,35.061668395996094,37.406776428222656,34.464107513427734,39225103
2014-02-20,37.2458381652832,38.740272521972656,36.648067474365234,37.58304214477539,34.626502990722656,32912810
2014-02-21,37.77463912963867,38.410728454589844,37.20751953125,38.25745391845703,35.24785614013672,19831987
2014-02-24,38.44904708862305,39.03915786743164,37.96623229980469,38.26511764526367,35.254920959472656,13804431
2014-02-25,38.433719635009766,38.91653823852539,37.76697540283203,38.21913528442383,35.21255111694336,12963544
2014-02-26,38.288108825683594,38.410728454589844,37.33780288696289,38.058197021484375,35.06428527832031,11502830
2014-02-28,38.20380783081055,39.3150520324707,38.01987838745117,38.970184326171875,35.904518127441406,11098296
2014-03-03,39.085140228271484,40.69452667236328,39.085140228271484,40.44928741455078,37.267269134521484,17474193
2014-03-04,40.77116394042969,41.23865509033203,40.3956413269043,41.031734466552734,37.80390167236328,13359479
2014-03-05,41.3842658996582,41.537540435791016,40.495269775390625,41.07004928588867,37.839195251464844,10939992
2014-03-06,41.23099136352539,42.196624755859375,40.95509338378906,42.0510139465332,38.74299621582031,10300462
2014-03-07,42.22727966308594,47.423301696777344,41.905399322509766,46.457672119140625,42.80299377441406,38471706
2014-03-10,46.57262420654297,49.492515563964844,46.13579177856445,48.54987335205078,44.73060607910156,35582025
2014-03-11,48.80277633666992,49.96767044067383,48.29697036743164,48.787452697753906,44.94950485229492,25433009
2014-03-12,48.894744873046875,49.147647857666016,47.446292877197266,48.02873992919922,44.25047302246094,16306756
2014-03-13,48.20500564575195,49.04801940917969,46.840858459472656,47.36199188232422,43.63617706298828,15814673
2014-03-14,46.76422119140625,49.737754821777344,46.2200927734375,49.08633804321289,45.2248649597168,23328824
2014-03-18,49.56148910522461,50.45814895629883,48.94839096069336,49.507843017578125,45.61322021484375,17247215
2014-03-19,49.72242736816406,50.19758224487305,49.35456848144531,49.66878128051758,45.76150131225586,12149667
2014-03-20,49.492515563964844,49.492515563964844,47.90612030029297,48.18201446533203,44.39168930053711,15529852
2014-03-21,48.43491744995117,50.304874420166016,48.342952728271484,49.9753303527832,46.043922424316406,19101574
2014-03-24,50.12094497680664,50.85666275024414,49.55382537841797,49.80672836303711,45.888587951660156,13104636
2014-03-25,49.768409729003906,51.2705078125,49.446533203125,50.70338821411133,46.71471405029297,17504426
2014-03-26,50.94862747192383,51.577056884765625,50.0749626159668,50.412166595458984,46.44640350341797,12981720
2014-03-27,50.50413131713867,51.13256072998047,50.297210693359375,50.72637939453125,46.73589324951172,9714620
2014-03-28,50.87199020385742,54.82648849487305,50.59609603881836,54.5352668762207,50.24515151977539,27232075
2014-03-31,55.033409118652344,57.14094161987305,54.811161041259766,56.40522003173828,51.96799850463867,22901710
2014-04-01,56.711769104003906,56.91102981567383,53.71524429321289,54.060115814208984,49.80738067626953,21972544
2014-04-02,54.389652252197266,55.485572814941406,54.075439453125,54.9491081237793,50.62643051147461,20047703
2014-04-03,54.99509048461914,55.10238265991211,53.18644332885742,53.899173736572266,49.659095764160156,15944250
2014-04-04,54.136749267578125,57.0949592590332,53.876182556152344,56.91102600097656,52.434017181396484,26807316
2014-04-07,57.16393280029297,58.627708435058594,56.48952102661133,58.06825637817383,53.500205993652344,20483534
2014-04-09,58.390132904052734,59.22548294067383,57.07963180541992,58.60472106933594,53.99447250366211,15543063
2014-04-10,58.84995651245117,73.25015258789062,58.60471725463867,72.01628875732422,66.35099029541016,163256482
2014-04-11,69.1270523071289,71.98563385009766,66.29912567138672,67.08849334716797,61.81084442138672,99345993
2014-04-15,67.41036987304688,69.14237976074219,62.99604797363281,64.0076675415039,58.972389221191406,60823718
2014-04-16,64.37552642822266,72.31517028808594,64.11495971679688,65.98490905761719,60.79408645629883,177391228
2014-04-17,66.67465209960938,69.84744262695312,66.58268737792969,67.18812561035156,61.902652740478516,71473800
2014-04-21,67.74757385253906,69.51789855957031,67.55598449707031,67.91617584228516,62.57341384887695,41899204
2014-04-22,68.36833953857422,68.92779541015625,66.76661682128906,67.48700714111328,62.17802047729492,29997176
2014-04-23,67.82421112060547,68.66722869873047,65.27984619140625,66.18416595458984,60.977657318115234,34164514
2014-04-24,66.18416595458984,66.18416595458984,66.18416595458984,66.18416595458984,60.977657318115234,0
2014-04-25,66.4830551147461,67.57897186279297,65.9925765991211,66.29146575927734,61.07651901245117,20028751
2014-04-28,66.36810302734375,66.87390899658203,64.08430480957031,65.60939025878906,60.4481086730957,24352807
2014-04-29,65.14189910888672,68.74386596679688,65.14189910888672,66.47539520263672,61.2459831237793,42478365
2014-04-30,66.8125991821289,68.19207000732422,60.65093994140625,64.04598236083984,59.007694244384766,44620801
2014-05-02,64.92731475830078,66.26080322265625,63.800743103027344,64.490478515625,59.41722106933594,22671901
2014-05-05,64.8353500366211,67.13447570800781,63.164649963378906,65.33349609375,60.19391632080078,34969492
2014-05-06,65.98490905761719,66.87390899658203,65.19554901123047,66.29146575927734,61.07651901245117,20698162
2014-05-07,66.58268737792969,66.76661682128906,65.1648941040039,65.51742553710938,60.36338424682617,15131718
2014-05-08,65.98490905761719,66.19183349609375,64.40618133544922,64.81236267089844,59.71377944946289,12713216
2014-05-09,65.00395202636719,67.59429931640625,65.00395202636719,66.2378158569336,61.027099609375,42148638
2014-05-12,66.94287872314453,68.40665435791016,65.4024658203125,65.93126678466797,60.74466323852539,31488913
2014-05-13,67.01951599121094,74.63729095458984,66.88923645019531,73.34211730957031,67.57252502441406,129033563
2014-05-14,73.87857818603516,79.31983947753906,73.57202911376953,76.35396575927734,70.34744262695312,112519539
2014-05-15,76.93641662597656,78.78337860107422,75.94779205322266,76.72183227539062,70.68637084960938,39984059
2014-05-16,83.53490447998047,89.66590881347656,79.48078155517578,81.1897964477539,74.80284881591797,124774351
2014-05-19,83.53490447998047,85.7420654296875,82.00215911865234,82.84516906738281,76.32798767089844,48309966
2014-05-20,83.9180908203125,84.13268280029297,81.09783172607422,81.71859741210938,75.2900619506836,19135468
2014-05-21,81.91785430908203,81.9255142211914,77.87139129638672,78.99796295166016,72.78343200683594,28986927
2014-05-22,79.67237854003906,80.10920715332031,76.6528549194336,76.90576171875,70.85582733154297,34579057
2014-05-23,77.09735107421875,79.01329040527344,76.6605224609375,77.88671875,71.7596206665039,24369261
2014-05-26,78.78337860107422,81.31241607666016,68.7975082397461,74.94384002685547,69.04824829101562,45272036
2014-05-27,74.50700378417969,74.85953521728516,69.92407989501953,72.73667907714844,67.01472473144531,25778962
2014-05-28,72.00862121582031,74.7599105834961,71.7787094116211,73.0125732421875,67.2688980102539,17169244
2014-05-29,72.36882019042969,73.70997619628906,68.72087097167969,69.24967193603516,63.80202865600586,22030870
