Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,402.5,405.8999938964844,400.79998779296875,401.75,383.6881103515625,429074
2014-01-02,402.0,406.3500061035156,391.5,392.29998779296875,374.6629638671875,734194
2014-01-03,391.54998779296875,394.0,386.0,391.75,374.1376953125,998001
2014-01-06,393.8999938964844,395.95001220703125,387.6499938964844,391.6000061035156,373.9944152832031,752348
2014-01-07,393.8999938964844,394.8999938964844,389.0,390.8500061035156,373.27813720703125,955034
2014-01-08,391.1000061035156,405.0,389.1000061035156,404.20001220703125,386.0279846191406,1768447
2014-01-09,404.0,407.3999938964844,400.0,403.1000061035156,384.9774475097656,1161659
2014-01-10,401.20001220703125,406.70001220703125,397.0,399.1000061035156,381.1572265625,875765
2014-01-13,396.3500061035156,403.45001220703125,396.3500061035156,402.25,384.1656494140625,770671
2014-01-14,400.8999938964844,412.25,400.8999938964844,411.1499938964844,392.66546630859375,1375742
2014-01-15,414.3500061035156,423.8999938964844,414.3500061035156,418.04998779296875,399.2552795410156,2737981
2014-01-16,419.0,420.95001220703125,412.0,412.6499938964844,394.0980224609375,1332490
2014-01-17,412.5,421.95001220703125,412.5,417.6000061035156,398.8255920410156,1369311
2014-01-20,419.0,421.70001220703125,416.1499938964844,419.8500061035156,400.9743957519531,825525
2014-01-21,420.25,424.0,416.3500061035156,417.3999938964844,398.6345520019531,757294
2014-01-22,417.70001220703125,425.8500061035156,415.29998779296875,422.70001220703125,403.69622802734375,1159013
2014-01-23,422.8999938964844,425.04998779296875,417.3999938964844,419.54998779296875,400.6878662109375,657695
2014-01-24,418.0,423.0,413.3999938964844,414.3999938964844,395.76934814453125,994905
2014-01-27,411.5,418.0,407.75,415.0,396.3423767089844,1305152
2014-01-28,416.29998779296875,420.5,406.79998779296875,409.25,390.8509216308594,988099
2014-01-29,411.0,418.5,409.5,414.5,395.86492919921875,1227506
2014-01-30,410.95001220703125,415.8999938964844,407.95001220703125,413.45001220703125,394.86212158203125,1344614
2014-01-31,415.0,419.0,408.54998779296875,410.6000061035156,392.1402282714844,529559
2014-02-03,408.5,415.75,408.5,412.5,393.954833984375,883601
2014-02-04,410.70001220703125,417.95001220703125,410.0,415.1499938964844,396.4856872558594,1076767
2014-02-05,416.8999938964844,416.8999938964844,410.5,415.1499938964844,396.4856872558594,1340045
2014-02-06,417.5,420.0,409.25,410.04998779296875,391.6150207519531,1533292
2014-02-07,412.8500061035156,418.0,412.5,417.04998779296875,398.30023193359375,943897
2014-02-10,419.45001220703125,423.6000061035156,409.70001220703125,414.54998779296875,395.9126281738281,1133469
2014-02-11,415.0,415.0,405.20001220703125,412.5,393.954833984375,2568431
2014-02-12,414.8999938964844,414.8999938964844,408.0,412.75,394.19354248046875,2956000
2014-02-13,390.0,404.25,379.0,380.29998779296875,363.2024841308594,10135980
2014-02-14,384.70001220703125,384.70001220703125,370.0,373.3500061035156,356.56494140625,3269119
2014-02-17,373.3500061035156,378.04998779296875,371.1499938964844,374.3500061035156,357.5199890136719,1218421
2014-02-18,374.0,377.70001220703125,371.25,371.8999938964844,355.18011474609375,1787070
2014-02-19,373.0,375.20001220703125,371.0,373.20001220703125,356.4216003417969,891444
2014-02-20,373.20001220703125,376.6000061035156,370.3999938964844,371.20001220703125,354.5116271972656,1607125
2014-02-21,374.0,374.0,367.75,369.20001220703125,352.60150146484375,2004530
2014-02-24,366.5,372.79998779296875,366.5,367.5,350.9779357910156,1554990
2014-02-25,367.54998779296875,375.5,367.54998779296875,374.75,357.9019775390625,2141819
2014-02-26,377.3999938964844,379.45001220703125,373.0,375.29998779296875,358.4272766113281,2983431
2014-02-28,379.0,385.0,374.5,384.29998779296875,367.0226135253906,2480770
2014-03-03,386.0,387.70001220703125,375.04998779296875,376.6000061035156,359.6687927246094,1038366
2014-03-04,377.0,381.8999938964844,377.0,378.6499938964844,361.6266174316406,783416
2014-03-05,379.29998779296875,386.20001220703125,379.29998779296875,385.5,368.168701171875,1224021
2014-03-06,386.0,387.29998779296875,378.1499938964844,379.75,362.6772155761719,1568154
2014-03-07,382.1000061035156,382.3999938964844,374.29998779296875,381.20001220703125,364.06201171875,1616118
2014-03-10,381.75,381.75,373.8500061035156,375.3999938964844,358.5227966308594,2565231
2014-03-11,375.25,380.29998779296875,375.25,376.95001220703125,360.0030822753906,1770830
2014-03-12,377.20001220703125,380.79998779296875,376.45001220703125,378.70001220703125,361.6744384765625,1247912
2014-03-13,379.3999938964844,383.54998779296875,378.3999938964844,380.3999938964844,363.2979736328125,979770
2014-03-14,379.6499938964844,387.0,378.75,386.5,369.123779296875,1056579
2014-03-18,388.0,390.95001220703125,382.0,385.8500061035156,368.5029296875,1045604
2014-03-19,387.0,389.8999938964844,382.25,382.79998779296875,365.5900573730469,1190320
2014-03-20,380.5,388.95001220703125,379.0,387.25,369.84002685546875,1355616
2014-03-21,388.0,389.45001220703125,384.0,387.95001220703125,370.508544921875,1005845
2014-03-24,398.0,401.6000061035156,390.1000061035156,391.04998779296875,373.46917724609375,1479217
2014-03-25,393.5,394.5,388.1000061035156,391.25,373.66021728515625,1796133
2014-03-26,392.6499938964844,393.8999938964844,385.54998779296875,387.1000061035156,369.6968078613281,1590602
2014-03-27,390.0,391.70001220703125,382.54998779296875,386.3999938964844,369.02813720703125,2349700
2014-03-28,386.3500061035156,391.54998779296875,383.54998779296875,386.95001220703125,369.553466796875,1196519
2014-03-31,388.20001220703125,389.75,381.79998779296875,382.79998779296875,365.5900573730469,950977
2014-04-01,383.70001220703125,385.75,379.1499938964844,381.5,364.3484802246094,1470749
2014-04-02,384.79998779296875,392.0,381.54998779296875,389.25,371.75006103515625,2670463
2014-04-03,391.5,397.5,389.25,396.3999938964844,378.5786437988281,1714910
2014-04-04,398.0,406.1000061035156,396.25,404.1000061035156,385.9324951171875,1879042
2014-04-07,407.8999938964844,410.1000061035156,392.20001220703125,396.6000061035156,378.7696228027344,1371865
2014-04-09,398.25,401.8500061035156,393.70001220703125,401.0,382.9718017578125,1026656
2014-04-10,401.3999938964844,402.20001220703125,394.20001220703125,397.3999938964844,379.53369140625,1703713
2014-04-11,397.5,403.45001220703125,396.25,402.04998779296875,383.9745788574219,1525144
2014-04-15,402.25,402.79998779296875,395.1499938964844,400.6499938964844,382.6376037597656,841008
2014-04-16,401.1000061035156,404.04998779296875,393.6000061035156,396.8999938964844,379.0561828613281,891565
2014-04-17,399.5,401.29998779296875,394.6000061035156,400.70001220703125,382.68536376953125,1189809
2014-04-21,400.0,404.75,397.0,399.79998779296875,381.8257751464844,745738
2014-04-22,400.1499938964844,402.79998779296875,395.0,396.5,378.6741638183594,1162409
