Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,1915.0,1924.4000244140625,1890.300048828125,1917.4000244140625,1448.0228271484375,90587
2014-01-02,1918.0,1928.75,1895.449951171875,1900.050048828125,1434.919921875,268521
2014-01-03,1893.0,1909.0,1870.0,1895.550048828125,1431.5216064453125,236545
2014-01-06,1896.0,1899.9000244140625,1875.0,1888.300048828125,1426.0465087890625,284336
2014-01-07,1880.0,1899.800048828125,1880.0,1889.949951171875,1427.2923583984375,247757
2014-01-08,1894.9000244140625,1923.0,1894.9000244140625,1918.300048828125,1448.7025146484375,578916
2014-01-09,1914.199951171875,1917.6500244140625,1895.0999755859375,1909.449951171875,1442.0186767578125,266751
2014-01-10,1905.199951171875,1913.449951171875,1865.0,1900.300048828125,1435.1090087890625,450989
2014-01-13,1895.25,1917.0,1887.4000244140625,1895.800048828125,1431.7105712890625,274307
2014-01-14,1888.0,1898.5999755859375,1864.949951171875,1870.550048828125,1412.6414794921875,261322
2014-01-15,1874.0,1904.0,1871.0999755859375,1894.0,1430.35107421875,350260
2014-01-16,1900.0,1917.9000244140625,1892.0,1907.75,1440.735107421875,683523
2014-01-17,1907.75,1939.0,1906.300048828125,1933.449951171875,1460.1436767578125,505335
2014-01-20,1938.199951171875,1951.800048828125,1925.050048828125,1931.5,1458.671142578125,240785
2014-01-21,1935.0,1946.0,1927.0999755859375,1942.4000244140625,1466.90283203125,148033
2014-01-22,1944.0,1953.0,1927.0,1949.699951171875,1472.4156494140625,230050
2014-01-23,1949.0,1949.4000244140625,1916.0,1939.050048828125,1464.372802734375,779924
2014-01-24,1934.699951171875,1938.0,1911.8499755859375,1931.699951171875,1458.8218994140625,584605
2014-01-27,1920.0,1924.0,1890.75,1912.800048828125,1444.5489501953125,451184
2014-01-28,1906.800048828125,1948.0,1906.800048828125,1944.699951171875,1468.6396484375,342624
2014-01-29,1950.0,1968.0,1907.1500244140625,1912.949951171875,1444.662109375,213569
2014-01-30,1909.0,1930.0,1882.050048828125,1920.8499755859375,1450.6282958984375,510937
2014-01-31,1915.0,1918.050048828125,1891.0,1901.5,1436.0152587890625,325157
2014-02-03,1901.050048828125,1933.4000244140625,1817.25,1830.800048828125,1382.6224365234375,208407
2014-02-04,1820.0,1882.0,1793.199951171875,1868.25,1410.904541015625,323893
2014-02-05,1878.0,1898.0,1848.050048828125,1894.699951171875,1430.8797607421875,202518
2014-02-06,1890.199951171875,1903.0,1862.550048828125,1896.949951171875,1432.5789794921875,196282
2014-02-07,1901.3499755859375,1939.800048828125,1894.9000244140625,1935.3499755859375,1461.5784912109375,313921
